date,product_id,competitor_name,competitor_price
2024-11-20,37,Countdown,6.45
2024-12-11,37,Countdown,8.26
2024-03-07,37,Countdown,7.1
2025-11-10,37,Countdown,7.37
2024-04-08,37,Countdown,7.77
2024-09-19,37,Countdown,6.82
2024-10-28,37,New World,7.63
2024-11-09,37,New World,6.6
2024-11-20,37,New World,7.2
2024-12-22,37,New World,8.17
2024-02-26,37,New World,8.29
2025-10-24,37,New World,7.46
2024-03-18,37,New World,7.28
2024-03-28,37,New World,8.39
2025-08-09,37,New World,8.68
2024-07-01,37,New World,7.69
2024-12-19,37,New World,8.13
2024-02-12,37,New World,6.45
2024-02-21,37,New World,8.27
2025-03-08,37,New World,6.68
2024-10-02,37,New World,7.05
2024-05-31,37,New World,8.13
2025-10-14,37,New World,7.17
2025-11-30,37,New World,6.76
2025-07-29,37,New World,8.41
2025-10-29,37,New World,7.52
2024-01-10,37,New World,7.02
2024-06-05,37,New World,7.22
2025-11-27,37,New World,6.54
2025-10-01,37,New World,7.5
2025-07-26,37,New World,8.27
2024-10-17,37,New World,7.44
2024-02-18,37,New World,8.59
2024-07-22,37,New World,7.49
2024-12-10,37,New World,7.19
2025-12-13,37,New World,7.98
2025-01-15,37,New World,8.51
2025-10-06,37,New World,7.28
2025-04-29,37,New World,8.25
2025-05-05,37,New World,7.83
2024-10-25,37,New World,6.67
2024-08-10,37,New World,6.97
2025-10-18,37,New World,6.5
2024-08-12,37,New World,7.92
2025-02-19,37,New World,6.79
2024-02-07,37,New World,8.64
2025-09-22,37,New World,7.06
2024-05-12,37,New World,7.76
2024-02-28,37,New World,8.13
2024-11-30,37,New World,8.64
2025-09-24,37,New World,8.34
2025-07-15,37,New World,7.37
2025-06-12,37,New World,6.76
2025-06-11,37,New World,7.7
2025-10-08,37,New World,6.78
2025-03-22,37,New World,7.39
2025-05-15,37,New World,6.99
2024-12-10,37,New World,7.09
2025-09-24,37,New World,7.14
2025-08-17,37,New World,6.97
2024-06-15,37,New World,8.02
2025-12-17,37,New World,7.84
2025-03-27,37,New World,6.95
2025-02-06,37,New World,7.48
2024-06-09,37,Pak'nSave,6.42
2024-07-25,37,Pak'nSave,7.95
2024-01-07,37,Pak'nSave,6.85
2024-12-02,37,Pak'nSave,8.32
2025-05-20,37,Pak'nSave,8.62
2024-03-26,37,Pak'nSave,8.19
2024-01-25,37,Pak'nSave,7.91
2025-07-02,37,Pak'nSave,7.16
2024-04-20,37,Pak'nSave,8.1
2025-04-17,37,Pak'nSave,7.23
2024-05-18,37,Pak'nSave,7.9
2024-12-15,37,Pak'nSave,7.17
2025-07-20,37,Pak'nSave,8.34
2025-01-14,37,Pak'nSave,6.88
2025-02-21,37,Pak'nSave,7.33
2024-08-19,37,Pak'nSave,8.68
2024-05-29,37,Pak'nSave,6.83
2025-04-01,37,Pak'nSave,7.09
2024-02-15,37,Pak'nSave,7.34
2025-06-16,37,Pak'nSave,7.17
2025-04-07,37,Pak'nSave,6.63
2025-02-10,37,Pak'nSave,8.16
2025-02-20,37,Pak'nSave,7.15
2025-09-03,37,Pak'nSave,7.85
2024-01-18,37,Pak'nSave,7.53
2024-02-16,37,Pak'nSave,6.65
2025-03-27,37,Pak'nSave,7.55
2024-10-02,37,Pak'nSave,7.98
2024-01-11,37,Pak'nSave,8.11
2025-06-06,37,Pak'nSave,8.33
2025-11-03,37,Pak'nSave,6.63
2024-12-05,37,Pak'nSave,7.71
2025-12-21,37,Pak'nSave,7.59
2025-08-27,37,Pak'nSave,7.13
2024-10-07,37,Pak'nSave,6.85
2025-07-09,37,Pak'nSave,8.18
2024-02-24,37,Pak'nSave,7.44
2025-07-12,37,Pak'nSave,7.33
2025-03-15,37,Pak'nSave,6.59
2024-02-23,37,Pak'nSave,8.51
2025-02-14,37,Pak'nSave,7.77
2025-05-21,37,Pak'nSave,7.95
2025-10-08,37,Pak'nSave,8.62
2024-06-26,37,Pak'nSave,8.32
2025-07-12,37,Pak'nSave,7.1
2025-05-14,37,Pak'nSave,7.22
2024-06-20,37,Pak'nSave,8.57
2025-03-03,37,Pak'nSave,8.36
2024-08-09,37,Pak'nSave,7.92
2024-09-01,37,Pak'nSave,6.62
2025-04-16,37,Pak'nSave,8.05
2024-09-11,37,Pak'nSave,8.43
2025-02-03,37,Pak'nSave,6.67
2025-12-04,37,Pak'nSave,7.07
2024-07-23,37,Pak'nSave,8.56
2024-10-13,37,Pak'nSave,8.38
2025-04-30,37,Pak'nSave,7.58
2025-01-11,37,Pak'nSave,6.8
2025-08-29,37,Pak'nSave,8.66
2025-06-01,37,FreshChoice,7.72
2025-11-27,37,FreshChoice,8.54
2024-04-19,37,FreshChoice,7.4
2024-07-03,37,FreshChoice,8.51
2024-04-17,37,FreshChoice,8.62
2025-10-23,37,FreshChoice,7.6
2024-11-30,37,FreshChoice,7.14
2025-01-25,37,FreshChoice,8.26
2025-05-04,37,FreshChoice,7.99
2025-08-01,37,FreshChoice,6.99
2024-11-11,37,FreshChoice,8.04
2024-09-23,37,FreshChoice,7.71
2024-02-21,37,FreshChoice,6.52
2024-12-28,37,FreshChoice,6.92
2024-09-14,37,FreshChoice,6.77
2025-12-09,37,FreshChoice,6.87
2024-10-01,37,FreshChoice,8.66
2025-04-27,37,FreshChoice,7.77
2024-07-26,37,FreshChoice,8.1
2024-02-12,37,FreshChoice,6.72
2024-03-31,37,FreshChoice,7.91
2025-11-11,37,FreshChoice,6.45
2025-07-22,37,FreshChoice,6.95
2024-04-12,37,FreshChoice,8.39
2025-06-19,37,FreshChoice,6.92
2024-03-11,37,SuperValue,7.69
2025-04-29,37,SuperValue,8.4
2024-02-08,37,SuperValue,7.08
2025-09-13,37,SuperValue,8.62
2025-03-16,37,SuperValue,6.98
2024-04-22,37,SuperValue,6.46
2025-05-30,37,SuperValue,7.31
2025-09-26,37,SuperValue,8.49
2025-11-29,37,SuperValue,7.14
2025-09-03,37,SuperValue,6.49
2024-09-29,37,SuperValue,7.28
2024-02-15,37,SuperValue,7.27
2024-09-03,37,SuperValue,7.92
2024-11-21,37,SuperValue,8.39
2025-06-04,37,SuperValue,6.77
2025-07-12,37,SuperValue,7.92
2025-09-11,37,SuperValue,7.13
2024-01-08,37,SuperValue,6.71
2025-01-06,37,SuperValue,7.73
2025-02-08,37,SuperValue,7.28
2025-01-27,37,SuperValue,8.15
2024-09-08,37,SuperValue,8.12
2024-06-16,37,SuperValue,7.02
2024-04-07,37,SuperValue,7.01
2025-08-19,37,SuperValue,7.89
2025-10-05,37,SuperValue,7.57
2025-08-25,37,SuperValue,7.4
2024-11-29,37,SuperValue,7.39
2025-08-14,37,SuperValue,7.43
2024-12-04,37,SuperValue,6.56
2024-01-31,37,SuperValue,6.93
2025-05-14,37,SuperValue,6.45
2025-06-19,37,SuperValue,7.03
2025-01-12,37,SuperValue,8.09
2024-06-05,37,SuperValue,7.45
2025-06-30,37,SuperValue,7.96
2025-02-23,37,SuperValue,8.65
2024-04-08,37,SuperValue,6.48
2025-03-08,37,SuperValue,7.55
2025-03-17,37,SuperValue,8.44
2025-02-08,37,SuperValue,7.89
2024-06-13,37,SuperValue,6.86
2025-07-18,38,Countdown,17.53
2025-10-23,38,Countdown,22.09
2025-02-12,38,Countdown,20.97
2024-05-18,38,Countdown,17.16
2025-10-25,38,Countdown,18.1
2024-10-28,38,Countdown,22.15
2024-04-26,38,Countdown,19.6
2025-10-10,38,Countdown,19.39
2024-05-30,38,Countdown,17.08
2025-09-22,38,Countdown,21.51
2024-04-04,38,Countdown,21.53
2025-01-01,38,Countdown,19.9
2024-02-11,38,Countdown,21.87
2024-11-06,38,Countdown,17.52
2025-12-23,38,Countdown,20.69
2024-03-01,38,Countdown,19.35
2025-08-23,38,Countdown,18.97
2024-04-03,38,Countdown,20.89
2024-03-07,38,Countdown,17.64
2024-03-19,38,Countdown,21.33
2024-01-19,38,Countdown,17.9
2025-10-30,38,Countdown,21.58
2024-03-20,38,Countdown,21.78
2025-02-09,38,Countdown,20.24
2025-07-10,38,Countdown,21.67
2025-11-09,38,Countdown,20.59
2025-01-03,38,Countdown,22.24
2024-01-06,38,Countdown,21.79
2024-08-01,38,Countdown,17.57
2025-02-20,38,Countdown,20.84
2024-03-11,38,Countdown,22.15
2024-02-08,38,Countdown,21.97
2024-07-31,38,Countdown,17.64
2024-07-20,38,Countdown,16.75
2024-05-15,38,Countdown,18.83
2024-07-14,38,Countdown,17.26
2024-06-04,38,Countdown,20.36
2025-03-29,38,Countdown,19.8
2024-08-14,38,Countdown,18.25
2025-01-01,38,Countdown,19.28
2024-01-25,38,Countdown,18.61
2024-08-22,38,Countdown,21.08
2024-11-20,38,Countdown,19.12
2024-10-09,38,Countdown,17.99
2024-04-09,38,Countdown,18.04
2025-12-24,38,Countdown,18.99
2025-11-13,38,Countdown,16.75
2025-12-04,38,Countdown,19.56
2025-05-30,38,Countdown,19.5
2025-03-18,38,Countdown,18.57
2025-01-23,38,Countdown,19.35
2024-09-10,38,Countdown,19.1
2024-03-25,38,Countdown,19.69
2024-07-31,38,Countdown,21.09
2025-12-31,38,Countdown,18.64
2025-07-10,38,New World,20.44
2025-06-21,38,New World,22.23
2025-06-16,38,New World,20.75
2025-02-13,38,New World,22.25
2024-05-15,38,New World,17.96
2025-12-16,38,New World,20.2
2024-06-07,38,New World,21.51
2025-03-11,38,New World,19.5
2024-02-09,38,New World,17.56
2024-01-25,38,New World,19.48
2024-08-16,38,New World,20.69
2025-12-10,38,New World,18.26
2024-06-27,38,New World,19.0
2025-04-19,38,New World,20.09
2024-06-12,38,New World,16.62
2024-06-26,38,New World,16.77
2025-02-15,38,New World,20.73
2025-09-16,38,New World,20.72
2025-05-11,38,New World,18.0
2024-05-12,38,New World,20.28
2025-05-24,38,New World,20.06
2024-02-27,38,New World,21.81
2025-02-03,38,New World,21.29
2024-10-19,38,New World,18.17
2025-08-18,38,New World,16.56
2024-04-23,38,New World,19.75
2025-02-02,38,New World,19.42
2024-11-01,38,New World,18.97
2025-06-21,38,New World,18.47
2024-08-01,38,New World,19.75
2025-07-22,38,New World,22.12
2025-04-03,38,New World,16.55
2025-07-14,38,New World,19.74
2025-09-06,38,New World,16.96
2024-03-15,38,New World,20.5
2024-01-17,38,New World,20.99
2024-03-29,38,New World,17.63
2025-07-12,38,New World,18.88
2024-11-01,38,New World,18.88
2024-01-15,38,New World,21.45
2025-02-11,38,New World,22.25
2024-02-16,38,New World,18.8
2024-11-17,38,New World,18.81
2025-07-17,38,New World,19.4
2024-03-25,38,New World,22.19
2024-10-24,38,New World,20.38
2025-12-12,38,New World,18.19
2025-01-01,38,New World,22.23
2024-03-25,38,New World,20.63
2024-07-30,38,New World,18.2
2024-08-01,38,Pak'nSave,17.01
2025-11-24,38,Pak'nSave,17.41
2025-10-05,38,Pak'nSave,18.55
2025-03-23,38,Pak'nSave,20.85
2024-10-27,38,Pak'nSave,17.71
2025-02-09,38,Pak'nSave,20.94
2024-08-23,38,Pak'nSave,17.6
2025-01-18,38,Pak'nSave,20.43
2024-08-25,38,Pak'nSave,19.25
2024-01-21,38,Pak'nSave,17.73
2024-01-22,38,Pak'nSave,17.72
2025-11-08,38,Pak'nSave,20.64
2025-04-18,38,Pak'nSave,19.54
2025-07-29,38,Pak'nSave,21.69
2025-05-10,38,Pak'nSave,20.03
2025-06-18,38,Pak'nSave,17.07
2025-09-14,38,Pak'nSave,20.21
2025-08-28,38,Pak'nSave,19.15
2025-10-17,38,Pak'nSave,19.76
2025-10-23,38,Pak'nSave,21.59
2025-02-12,38,Pak'nSave,17.9
2025-08-29,38,Pak'nSave,17.91
2024-12-07,38,Pak'nSave,19.83
2025-03-14,38,Pak'nSave,19.45
2025-05-21,38,Pak'nSave,20.86
2025-05-14,38,Pak'nSave,16.67
2025-12-27,38,Pak'nSave,18.66
2025-09-18,38,Pak'nSave,20.36
2024-02-11,38,Pak'nSave,20.49
2024-07-15,38,Pak'nSave,19.24
2024-05-14,38,Pak'nSave,20.17
2024-10-17,38,Pak'nSave,18.2
2024-11-21,38,Pak'nSave,19.81
2025-05-29,38,Pak'nSave,20.29
2025-12-16,38,Pak'nSave,17.37
2025-10-07,38,Pak'nSave,22.17
2025-01-19,38,Pak'nSave,18.82
2025-07-05,38,Pak'nSave,17.3
2024-08-23,38,Pak'nSave,18.99
2025-12-18,38,Pak'nSave,17.41
2024-09-21,38,Pak'nSave,17.17
2024-09-10,38,Pak'nSave,17.72
2025-12-10,38,Pak'nSave,21.33
2024-05-04,38,Pak'nSave,17.42
2025-02-13,38,Pak'nSave,19.47
2025-08-12,38,Pak'nSave,21.24
2025-01-19,38,Pak'nSave,19.31
2024-10-09,38,Pak'nSave,20.78
2025-11-20,38,Pak'nSave,17.48
2024-03-21,38,FreshChoice,17.98
2025-12-27,38,FreshChoice,20.99
2025-02-11,38,FreshChoice,16.73
2024-03-01,38,FreshChoice,18.37
2025-10-08,38,FreshChoice,17.69
2025-01-25,38,FreshChoice,21.56
2024-10-02,38,FreshChoice,22.11
2024-07-18,38,FreshChoice,17.24
2024-08-02,38,FreshChoice,17.16
2025-04-17,38,FreshChoice,20.37
2024-05-23,38,FreshChoice,20.94
2024-05-23,38,FreshChoice,17.33
2024-04-09,38,FreshChoice,19.33
2025-03-17,38,FreshChoice,17.42
2024-03-18,38,FreshChoice,19.52
2025-08-20,38,FreshChoice,19.78
2025-01-02,38,FreshChoice,20.05
2024-07-26,38,FreshChoice,18.24
2025-06-21,38,FreshChoice,16.88
2025-10-16,38,FreshChoice,20.66
2024-05-05,38,FreshChoice,18.23
2024-09-18,38,FreshChoice,19.88
2024-05-04,38,FreshChoice,20.38
2024-02-18,38,FreshChoice,17.35
2024-01-27,38,FreshChoice,21.75
2024-10-23,38,FreshChoice,18.35
2024-07-19,38,FreshChoice,18.49
2025-12-13,38,FreshChoice,21.71
2025-06-17,38,FreshChoice,19.72
2024-05-16,38,FreshChoice,20.98
2024-05-15,38,FreshChoice,20.69
2025-07-29,38,FreshChoice,16.88
2024-06-10,38,FreshChoice,20.84
2025-11-30,38,FreshChoice,21.48
2024-06-16,38,FreshChoice,21.87
2025-11-15,38,FreshChoice,18.06
2024-02-08,38,FreshChoice,19.49
2024-03-23,38,FreshChoice,19.31
2024-01-28,38,FreshChoice,18.73
2025-02-25,38,FreshChoice,18.61
2024-05-24,38,SuperValue,17.65
2025-07-26,38,SuperValue,21.45
2025-12-03,38,SuperValue,17.32
2024-07-08,38,SuperValue,20.5
2025-04-18,38,SuperValue,19.43
2025-07-29,38,SuperValue,21.49
2024-05-29,38,SuperValue,18.17
2024-11-07,38,SuperValue,21.8
2024-10-13,38,SuperValue,16.5
2025-10-20,38,SuperValue,17.48
2025-01-14,38,SuperValue,17.55
2024-11-06,38,SuperValue,20.44
2024-04-27,38,SuperValue,20.47
2024-01-24,38,SuperValue,21.75
2025-06-17,38,SuperValue,18.2
2024-12-19,38,SuperValue,18.98
2024-08-20,38,SuperValue,19.67
2025-02-25,38,SuperValue,20.7
2024-07-07,38,SuperValue,19.4
2025-03-22,38,SuperValue,17.09
2025-04-15,38,SuperValue,20.77
2025-04-11,38,SuperValue,17.28
2024-06-17,38,SuperValue,19.26
2024-03-22,38,SuperValue,21.13
2024-12-08,38,SuperValue,17.09
2025-07-13,38,SuperValue,21.72
2025-02-17,38,SuperValue,21.94
2025-01-05,38,SuperValue,19.41
2025-12-05,38,SuperValue,17.76
2024-02-07,38,SuperValue,20.84
2025-06-02,38,SuperValue,20.77
2024-12-27,38,SuperValue,19.53
2024-09-25,39,Countdown,16.15
2024-08-10,39,Countdown,13.36
2025-03-10,39,Countdown,15.74
2024-01-16,39,Countdown,13.01
2024-05-22,39,Countdown,16.29
2025-03-25,39,Countdown,17.48
2025-05-15,39,Countdown,15.34
2025-12-23,39,Countdown,15.72
2024-01-25,39,Countdown,15.52
2024-03-11,39,Countdown,17.02
2025-01-14,39,Countdown,16.02
2024-02-28,39,Countdown,13.5
2025-08-22,39,Countdown,17.0
2024-06-22,39,Countdown,16.25
2024-10-21,39,Countdown,17.27
2025-05-04,39,Countdown,16.0
2024-07-10,39,Countdown,15.52
2024-02-28,39,Countdown,17.4
2025-12-21,39,Countdown,14.14
2024-08-10,39,Countdown,13.88
2025-04-02,39,Countdown,15.65
2024-04-17,39,Countdown,14.43
2024-12-08,39,Countdown,13.65
2024-10-13,39,Countdown,13.13
2024-06-02,39,Countdown,14.93
2025-08-03,39,Countdown,14.36
2024-03-03,39,Countdown,15.24
2025-02-17,39,Countdown,16.72
2025-01-23,39,Countdown,13.73
2024-02-23,39,Countdown,17.09
2025-07-11,39,Countdown,14.41
2025-08-10,39,Countdown,16.93
2025-07-18,39,Countdown,13.02
2024-12-14,39,Countdown,17.2
2025-09-10,39,Countdown,15.14
2025-12-04,39,Countdown,14.59
2025-05-17,39,Countdown,15.85
2025-12-21,39,Countdown,13.17
2025-05-16,39,Countdown,15.72
2024-11-10,39,Countdown,14.36
2025-09-05,39,Countdown,16.44
2025-02-07,39,Countdown,16.47
2024-11-24,39,Countdown,16.68
2025-02-25,39,Countdown,13.3
2025-05-26,39,Countdown,13.52
2025-09-30,39,Countdown,16.58
2025-07-13,39,Countdown,14.3
2025-04-24,39,Countdown,13.9
2025-10-26,39,Countdown,13.92
2024-10-11,39,Countdown,17.29
2024-12-03,39,Countdown,16.59
2024-04-21,39,Countdown,16.4
2024-10-29,39,Countdown,16.3
2025-07-29,39,Countdown,16.88
2024-10-08,39,Countdown,16.63
2025-01-25,39,Countdown,16.23
2025-10-22,39,Countdown,16.81
2024-10-15,39,Countdown,15.75
2024-11-29,39,New World,13.79
2024-02-06,39,New World,13.16
2024-07-26,39,New World,16.87
2024-01-25,39,New World,13.4
2024-09-23,39,New World,13.85
2025-10-30,39,New World,15.21
2025-08-03,39,New World,16.5
2024-02-19,39,New World,14.48
2024-05-04,39,New World,13.55
2025-12-31,39,New World,14.27
2025-10-27,39,New World,13.95
2025-05-07,39,New World,16.88
2024-08-23,39,New World,14.15
2025-10-06,39,New World,14.3
2024-02-14,39,New World,15.51
2025-08-06,39,New World,16.64
2024-03-26,39,New World,14.12
2024-11-19,39,New World,13.75
2025-08-03,39,New World,16.5
2025-07-25,39,New World,14.79
2024-10-21,39,New World,14.7
2024-07-18,39,New World,15.17
2025-08-04,39,New World,15.07
2025-06-27,39,New World,13.01
2024-07-12,39,New World,15.2
2024-10-06,39,New World,14.4
2025-07-21,39,New World,15.17
2025-06-16,39,New World,13.7
2024-12-30,39,New World,15.95
2025-12-28,39,New World,13.8
2024-06-27,39,New World,16.53
2025-09-25,39,New World,15.68
2024-03-12,39,New World,13.88
2024-12-25,39,New World,15.71
2025-09-20,39,New World,13.42
2024-08-08,39,New World,13.29
2025-10-21,39,New World,15.26
2025-07-05,39,New World,15.56
2025-08-06,39,New World,15.39
2025-02-24,39,New World,16.27
2024-07-04,39,New World,15.71
2025-04-16,39,New World,15.3
2024-11-19,39,New World,13.23
2025-11-21,39,New World,15.98
2025-05-25,39,New World,16.43
2024-02-08,39,New World,16.36
2025-04-14,39,New World,15.87
2024-04-18,39,New World,17.32
2025-02-25,39,New World,16.91
2024-08-31,39,New World,14.07
2025-11-16,39,New World,14.45
2025-11-10,39,New World,15.99
2025-02-19,39,New World,12.99
2024-06-26,39,New World,13.57
2025-10-07,39,New World,17.53
2025-12-02,39,Pak'nSave,16.91
2024-12-12,39,Pak'nSave,16.09
2024-01-14,39,Pak'nSave,15.53
2024-03-26,39,Pak'nSave,14.23
2024-08-19,39,Pak'nSave,13.18
2024-04-09,39,Pak'nSave,16.05
2025-09-20,39,Pak'nSave,15.07
2025-01-11,39,Pak'nSave,14.04
2024-03-08,39,Pak'nSave,16.82
2025-02-05,39,Pak'nSave,13.31
2024-07-14,39,Pak'nSave,17.51
2025-10-18,39,Pak'nSave,16.41
2024-10-26,39,Pak'nSave,14.02
2025-09-20,39,Pak'nSave,17.4
2024-05-02,39,Pak'nSave,15.66
2024-10-22,39,Pak'nSave,13.18
2025-07-31,39,Pak'nSave,16.25
2025-05-23,39,Pak'nSave,13.08
2024-06-12,39,Pak'nSave,14.5
2025-01-11,39,Pak'nSave,14.21
2024-06-22,39,Pak'nSave,15.98
2024-07-02,39,Pak'nSave,16.45
2025-01-05,39,Pak'nSave,15.33
2024-03-25,39,Pak'nSave,13.84
2025-07-07,39,Pak'nSave,16.28
2025-06-29,39,Pak'nSave,16.61
2024-03-27,39,Pak'nSave,14.77
2024-01-07,39,Pak'nSave,16.29
2024-07-24,39,Pak'nSave,14.5
2024-04-20,39,Pak'nSave,14.79
2024-07-31,39,Pak'nSave,13.04
2024-03-30,39,Pak'nSave,14.58
2024-01-04,39,Pak'nSave,16.64
2024-10-27,39,Pak'nSave,14.54
2024-09-10,39,Pak'nSave,16.88
2024-11-29,39,Pak'nSave,14.7
2024-07-25,39,Pak'nSave,13.75
2025-01-26,39,Pak'nSave,13.87
2025-12-21,39,Pak'nSave,13.86
2024-03-09,39,Pak'nSave,17.23
2025-05-02,39,Pak'nSave,17.19
2024-05-04,39,Pak'nSave,17.2
2024-08-19,39,Pak'nSave,13.34
2024-07-22,39,Pak'nSave,16.18
2025-04-07,39,Pak'nSave,15.08
2024-10-16,39,Pak'nSave,16.68
2024-07-01,39,Pak'nSave,13.69
2025-03-22,39,FreshChoice,16.12
2025-05-27,39,FreshChoice,14.45
2024-03-18,39,FreshChoice,13.94
2025-02-12,39,FreshChoice,17.01
2024-02-07,39,FreshChoice,16.43
2025-01-06,39,FreshChoice,17.25
2024-08-29,39,FreshChoice,13.88
2025-04-19,39,FreshChoice,14.3
2025-01-16,39,FreshChoice,13.51
2025-05-29,39,FreshChoice,15.37
2024-03-23,39,FreshChoice,13.82
2025-10-10,39,FreshChoice,15.2
2024-03-11,39,FreshChoice,17.22
2025-01-14,39,FreshChoice,13.06
2024-10-01,39,FreshChoice,15.28
2024-01-15,39,FreshChoice,13.01
2024-08-16,39,FreshChoice,17.05
2024-04-02,39,FreshChoice,15.62
2025-10-18,39,FreshChoice,13.82
2025-01-01,39,FreshChoice,14.51
2025-07-16,39,FreshChoice,17.46
2025-01-15,39,FreshChoice,14.12
2025-08-22,39,FreshChoice,16.13
2025-08-15,39,FreshChoice,14.24
2025-10-17,39,FreshChoice,13.31
2025-05-25,39,FreshChoice,14.49
2024-10-03,39,SuperValue,14.79
2024-03-11,39,SuperValue,16.06
2025-02-18,39,SuperValue,13.25
2024-03-02,39,SuperValue,17.27
2024-09-10,39,SuperValue,14.58
2025-04-30,39,SuperValue,15.38
2024-12-25,39,SuperValue,15.53
2025-11-27,39,SuperValue,16.23
2024-09-28,39,SuperValue,15.3
2024-10-02,39,SuperValue,15.8
2025-06-18,39,SuperValue,16.3
2024-01-31,39,SuperValue,13.97
2025-12-16,39,SuperValue,16.79
2024-10-28,39,SuperValue,16.6
2024-02-14,39,SuperValue,15.37
2025-01-29,39,SuperValue,15.64
2025-12-15,39,SuperValue,15.94
2025-06-06,39,SuperValue,16.43
2024-04-19,39,SuperValue,13.5
2024-03-29,39,SuperValue,13.6
2024-12-28,39,SuperValue,17.46
2024-07-28,39,SuperValue,15.63
2025-01-29,39,SuperValue,14.2
2024-01-20,39,SuperValue,13.11
2025-03-13,39,SuperValue,15.25
2025-07-30,39,SuperValue,13.1
2024-10-22,39,SuperValue,14.63
2024-09-02,39,SuperValue,13.54
2025-01-26,39,SuperValue,13.72
2025-08-09,39,SuperValue,14.45
2025-01-31,39,SuperValue,17.4
2024-12-22,39,SuperValue,15.99
2025-01-30,39,SuperValue,15.27
2025-05-09,40,Countdown,7.78
2024-10-08,40,Countdown,7.85
2025-06-21,40,Countdown,7.93
2025-01-09,40,Countdown,8.76
2025-12-15,40,Countdown,7.74
2024-10-03,40,Countdown,8.44
2024-03-18,40,Countdown,7.83
2024-09-03,40,Countdown,7.55
2025-05-12,40,Countdown,9.81
2025-08-16,40,Countdown,9.67
2025-12-07,40,Countdown,7.49
2024-10-24,40,Countdown,8.88
2024-01-11,40,Countdown,8.76
2025-04-30,40,Countdown,9.02
2025-10-14,40,Countdown,7.3
2024-09-05,40,Countdown,8.52
2024-05-19,40,Countdown,8.73
2024-02-21,40,Countdown,8.75
2025-12-28,40,Countdown,9.13
2025-12-19,40,Countdown,8.4
2025-05-22,40,Countdown,9.2
2025-10-27,40,Countdown,8.9
2025-11-03,40,Countdown,9.11
2025-05-02,40,Countdown,8.77
2025-02-28,40,Countdown,9.56
2024-02-04,40,Countdown,8.82
2024-03-13,40,Countdown,7.48
2024-12-01,40,Countdown,9.22
2024-03-23,40,Countdown,9.81
2025-05-21,40,Countdown,9.55
2024-04-27,40,Countdown,8.35
2024-07-19,40,Countdown,7.31
2025-04-16,40,Countdown,7.45
2025-10-09,40,Countdown,8.74
2024-07-16,40,Countdown,9.2
2025-04-20,40,Countdown,7.78
2024-07-02,40,Countdown,9.27
2024-01-13,40,Countdown,7.51
2024-04-16,40,Countdown,8.52
2024-01-24,40,Countdown,7.28
2025-04-28,40,Countdown,9.39
2025-10-24,40,Countdown,8.04
2024-08-03,40,Countdown,8.37
2025-06-01,40,Countdown,8.3
2025-03-31,40,Countdown,7.73
2024-05-12,40,New World,8.73
2024-01-07,40,New World,7.92
2024-01-30,40,New World,8.27
2024-01-20,40,New World,9.57
2025-12-12,40,New World,8.9
2025-01-14,40,New World,9.7
2025-07-19,40,New World,8.57
2024-01-12,40,New World,8.06
2024-01-13,40,New World,7.36
2025-01-22,40,New World,7.69
2025-07-10,40,New World,9.23
2025-01-09,40,New World,9.07
2024-11-18,40,New World,9.31
2024-07-26,40,New World,9.04
2024-04-03,40,New World,8.74
2025-09-20,40,New World,9.58
2024-09-09,40,New World,8.82
2024-11-18,40,New World,7.43
2024-08-03,40,New World,9.67
2024-01-24,40,New World,8.73
2025-02-15,40,New World,7.57
2024-07-26,40,New World,9.39
2025-12-30,40,New World,7.55
2025-10-19,40,New World,8.9
2024-05-13,40,New World,9.61
2024-04-19,40,New World,9.66
2025-12-09,40,New World,9.16
2024-10-26,40,Pak'nSave,8.03
2024-11-12,40,Pak'nSave,9.25
2024-12-11,40,Pak'nSave,8.43
2025-01-08,40,Pak'nSave,7.51
2024-04-18,40,Pak'nSave,8.3
2024-09-16,40,Pak'nSave,8.86
2024-02-23,40,Pak'nSave,8.86
2024-11-04,40,Pak'nSave,7.41
2024-12-18,40,Pak'nSave,8.53
2024-06-13,40,Pak'nSave,7.71
2025-06-05,40,Pak'nSave,9.7
2025-01-12,40,Pak'nSave,9.48
2025-11-27,40,Pak'nSave,7.73
2024-02-07,40,Pak'nSave,8.51
2024-03-26,40,Pak'nSave,7.82
2025-05-20,40,Pak'nSave,7.62
2025-08-02,40,Pak'nSave,7.25
2024-12-31,40,Pak'nSave,7.73
2024-06-12,40,Pak'nSave,9.37
2024-07-01,40,Pak'nSave,9.04
2025-06-01,40,Pak'nSave,8.55
2024-10-08,40,FreshChoice,7.54
2024-01-01,40,FreshChoice,8.07
2024-01-02,40,FreshChoice,7.37
2024-10-11,40,FreshChoice,7.94
2025-09-28,40,FreshChoice,9.33
2025-11-02,40,FreshChoice,8.44
2024-03-17,40,FreshChoice,8.18
2025-10-22,40,FreshChoice,7.96
2025-10-24,40,FreshChoice,9.44
2024-08-23,40,FreshChoice,9.12
2025-07-20,40,FreshChoice,8.96
2024-09-22,40,FreshChoice,8.85
2025-02-07,40,FreshChoice,7.35
2024-04-02,40,FreshChoice,8.95
2025-12-08,40,FreshChoice,9.39
2024-12-19,40,FreshChoice,8.56
2025-04-12,40,FreshChoice,7.93
2024-05-20,40,FreshChoice,8.25
2025-06-03,40,FreshChoice,9.08
2025-01-25,40,FreshChoice,7.95
2025-12-20,40,FreshChoice,9.32
2024-01-18,40,FreshChoice,8.59
